score;completeness;rescuebot_action;rescuebot_location;ben_action;ben_location;world_nr;tick_nr
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4623
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4624
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4625
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4626
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4627
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4628
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4629
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4630
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4631
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4632
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4633
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4634
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4635
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4636
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4637
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4638
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4639
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4640
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4641
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4642
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4643
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4644
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4645
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4646
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4647
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4648
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4649
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4650
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4651
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4652
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4653
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4654
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4655
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4656
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4657
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4658
12;0.375;RemoveObject;(9, 18);;(22, 21);1;4659
12;0.375;RemoveObject;(9, 18);MoveWest;(21, 21);1;4660
12;0.375;RemoveObject;(9, 18);;(21, 21);1;4661
12;0.375;RemoveObject;(9, 18);;(21, 21);1;4662
12;0.375;RemoveObject;(9, 18);;(21, 21);1;4663
12;0.375;RemoveObject;(9, 18);;(21, 21);1;4664
12;0.375;RemoveObject;(9, 18);;(21, 21);1;4665
12;0.375;RemoveObject;(9, 18);;(21, 21);1;4666
12;0.375;RemoveObject;(9, 18);;(21, 21);1;4667
12;0.375;RemoveObject;(9, 18);;(21, 21);1;4668
12;0.375;RemoveObject;(9, 18);;(21, 21);1;4669
12;0.375;RemoveObject;(9, 18);;(21, 21);1;4670
12;0.375;RemoveObject;(9, 18);MoveNorth;(21, 20);1;4671
12;0.375;RemoveObject;(9, 18);;(21, 20);1;4672
12;0.375;RemoveObject;(9, 18);;(21, 20);1;4673
12;0.375;RemoveObject;(9, 18);MoveNorth;(21, 19);1;4674
12;0.375;RemoveObject;(9, 18);;(21, 19);1;4675
12;0.375;RemoveObject;(9, 18);MoveNorth;(21, 18);1;4676
12;0.375;RemoveObject;(9, 18);;(21, 18);1;4677
12;0.375;RemoveObject;(9, 18);;(21, 18);1;4678
12;0.375;RemoveObject;(9, 18);;(21, 18);1;4679
12;0.375;RemoveObject;(9, 18);;(21, 18);1;4680
12;0.375;RemoveObject;(9, 18);;(21, 18);1;4681
12;0.375;RemoveObject;(9, 18);MoveNorth;(21, 17);1;4682
12;0.375;RemoveObject;(9, 18);;(21, 17);1;4683
12;0.375;RemoveObject;(9, 18);;(21, 17);1;4684
12;0.375;RemoveObject;(9, 18);MoveNorth;(21, 17);1;4685
12;0.375;RemoveObject;(9, 18);;(21, 17);1;4686
12;0.375;RemoveObject;(9, 18);;(21, 17);1;4687
12;0.375;RemoveObject;(9, 18);;(21, 17);1;4688
12;0.375;RemoveObject;(9, 18);;(21, 17);1;4689
12;0.375;RemoveObject;(9, 18);;(21, 17);1;4690
12;0.375;RemoveObject;(9, 18);;(21, 17);1;4691
12;0.375;RemoveObject;(9, 18);;(21, 17);1;4692
12;0.375;RemoveObject;(9, 18);;(21, 17);1;4693
12;0.375;RemoveObject;(9, 18);MoveNorth;(21, 17);1;4694
12;0.375;RemoveObject;(9, 18);;(21, 17);1;4695
12;0.375;RemoveObject;(9, 18);;(21, 17);1;4696
12;0.375;RemoveObject;(9, 18);MoveNorth;(21, 17);1;4697
12;0.375;RemoveObject;(9, 18);;(21, 17);1;4698
12;0.375;RemoveObject;(9, 18);;(21, 17);1;4699
12;0.375;RemoveObject;(9, 18);MoveNorth;(21, 17);1;4700
12;0.375;RemoveObject;(9, 18);;(21, 17);1;4701
12;0.375;RemoveObject;(9, 18);;(21, 17);1;4702
12;0.375;RemoveObject;(9, 18);MoveWest;(20, 17);1;4703
12;0.375;RemoveObject;(9, 18);;(20, 17);1;4704
12;0.375;RemoveObject;(9, 18);;(20, 17);1;4705
12;0.375;RemoveObject;(9, 18);;(20, 17);1;4706
12;0.375;RemoveObject;(9, 18);MoveNorth;(20, 17);1;4707
12;0.375;RemoveObject;(9, 18);MoveNorth;(20, 17);1;4708
12;0.375;RemoveObject;(9, 18);MoveNorth;(20, 17);1;4709
12;0.375;RemoveObject;(9, 18);MoveNorth;(20, 17);1;4710
12;0.375;RemoveObject;(9, 18);MoveNorth;(20, 17);1;4711
12;0.375;RemoveObject;(9, 18);MoveNorth;(20, 16);1;4712
12;0.375;RemoveObject;(9, 18);MoveNorth;(20, 15);1;4713
12;0.375;RemoveObject;(9, 18);;(20, 15);1;4714
12;0.375;RemoveObject;(9, 18);;(20, 15);1;4715
12;0.375;RemoveObject;(9, 18);;(20, 15);1;4716
12;0.375;RemoveObject;(9, 18);MoveWest;(19, 15);1;4717
12;0.375;RemoveObject;(9, 18);;(19, 15);1;4718
12;0.375;RemoveObject;(9, 18);;(19, 15);1;4719
12;0.375;RemoveObject;(9, 18);;(19, 15);1;4720
12;0.375;RemoveObject;(9, 18);;(19, 15);1;4721
12;0.375;RemoveObject;(9, 18);;(19, 15);1;4722
12;0.375;RemoveObject;(9, 18);MoveNorth;(19, 14);1;4723
12;0.375;RemoveObject;(9, 18);;(19, 14);1;4724
12;0.375;RemoveObject;(9, 18);;(19, 14);1;4725
12;0.375;RemoveObject;(9, 18);MoveNorth;(19, 13);1;4726
12;0.375;RemoveObject;(9, 18);;(19, 13);1;4727
12;0.375;RemoveObject;(9, 18);MoveNorth;(19, 12);1;4728
12;0.375;RemoveObject;(9, 18);;(19, 12);1;4729
12;0.375;RemoveObject;(9, 18);;(19, 12);1;4730
12;0.375;RemoveObject;(9, 18);;(19, 12);1;4731
12;0.375;RemoveObject;(9, 18);;(19, 12);1;4732
12;0.375;RemoveObject;(9, 18);;(19, 12);1;4733
12;0.375;RemoveObject;(9, 18);MoveNorth;(19, 11);1;4734
12;0.375;RemoveObject;(9, 18);;(19, 11);1;4735
12;0.375;RemoveObject;(9, 18);;(19, 11);1;4736
12;0.375;RemoveObject;(9, 18);;(19, 11);1;4737
12;0.375;RemoveObject;(9, 18);;(19, 11);1;4738
12;0.375;RemoveObject;(9, 18);;(19, 11);1;4739
12;0.375;RemoveObject;(9, 18);MoveNorth;(19, 10);1;4740
12;0.375;RemoveObject;(9, 18);;(19, 10);1;4741
12;0.375;RemoveObject;(9, 18);;(19, 10);1;4742
12;0.375;RemoveObject;(9, 18);;(19, 10);1;4743
12;0.375;RemoveObject;(9, 18);;(19, 10);1;4744
12;0.375;RemoveObject;(9, 18);;(19, 10);1;4745
12;0.375;RemoveObject;(9, 18);;(19, 10);1;4746
12;0.375;RemoveObject;(9, 18);;(19, 10);1;4747
12;0.375;RemoveObject;(9, 18);;(19, 10);1;4748
12;0.375;RemoveObject;(9, 18);MoveEast;(20, 10);1;4749
12;0.375;RemoveObject;(9, 18);;(20, 10);1;4750
12;0.375;RemoveObject;(9, 18);;(20, 10);1;4751
12;0.375;RemoveObject;(9, 18);MoveEast;(21, 10);1;4752
12;0.375;RemoveObject;(9, 18);;(21, 10);1;4753
12;0.375;RemoveObject;(9, 18);;(21, 10);1;4754
12;0.375;RemoveObject;(9, 18);;(21, 10);1;4755
12;0.375;RemoveObject;(9, 18);;(21, 10);1;4756
12;0.375;RemoveObject;(9, 18);;(21, 10);1;4757
12;0.375;RemoveObject;(9, 18);;(21, 10);1;4758
12;0.375;RemoveObject;(9, 18);;(21, 10);1;4759
12;0.375;RemoveObject;(9, 18);;(21, 10);1;4760
12;0.375;RemoveObject;(9, 18);;(21, 10);1;4761
12;0.375;RemoveObject;(9, 18);;(21, 10);1;4762
12;0.375;RemoveObject;(9, 18);;(21, 10);1;4763
12;0.375;RemoveObject;(9, 18);MoveNorth;(21, 9);1;4764
12;0.375;RemoveObject;(9, 18);;(21, 9);1;4765
12;0.375;RemoveObject;(9, 18);;(21, 9);1;4766
12;0.375;RemoveObject;(9, 18);;(21, 9);1;4767
12;0.375;RemoveObject;(9, 18);;(21, 9);1;4768
12;0.375;RemoveObject;(9, 18);;(21, 9);1;4769
12;0.375;RemoveObject;(9, 18);;(21, 9);1;4770
12;0.375;RemoveObject;(9, 18);;(21, 9);1;4771
12;0.375;RemoveObject;(9, 18);MoveNorth;(21, 8);1;4772
12;0.375;RemoveObject;(9, 18);;(21, 8);1;4773
12;0.375;RemoveObject;(9, 18);;(21, 8);1;4774
12;0.375;RemoveObject;(9, 18);;(21, 8);1;4775
12;0.375;RemoveObject;(9, 18);;(21, 8);1;4776
12;0.375;RemoveObject;(9, 18);MoveNorth;(21, 8);1;4777
12;0.375;RemoveObject;(9, 18);;(21, 8);1;4778
12;0.375;RemoveObject;(9, 18);;(21, 8);1;4779
12;0.375;RemoveObject;(9, 18);MoveNorth;(21, 8);1;4780
12;0.375;RemoveObject;(9, 18);;(21, 8);1;4781
12;0.375;RemoveObject;(9, 18);;(21, 8);1;4782
12;0.375;RemoveObject;(9, 18);;(21, 8);1;4783
12;0.375;RemoveObject;(9, 18);;(21, 8);1;4784
12;0.375;RemoveObject;(9, 18);MoveNorth;(21, 8);1;4785
12;0.375;RemoveObject;(9, 18);;(21, 8);1;4786
12;0.375;RemoveObject;(9, 18);;(21, 8);1;4787
12;0.375;RemoveObject;(9, 18);MoveWest;(20, 8);1;4788
12;0.375;RemoveObject;(9, 18);;(20, 8);1;4789
12;0.375;RemoveObject;(9, 18);;(20, 8);1;4790
12;0.375;RemoveObject;(9, 18);;(20, 8);1;4791
12;0.375;RemoveObject;(9, 18);;(20, 8);1;4792
12;0.375;RemoveObject;(9, 18);MoveNorth;(20, 7);1;4793
12;0.375;RemoveObject;(9, 18);;(20, 7);1;4794
12;0.375;RemoveObject;(9, 18);MoveNorth;(20, 6);1;4795
12;0.375;RemoveObject;(9, 18);;(20, 6);1;4796
12;0.375;RemoveObject;(9, 18);;(20, 6);1;4797
12;0.375;RemoveObject;(9, 18);;(20, 6);1;4798
12;0.375;RemoveObject;(9, 18);;(20, 6);1;4799
12;0.375;RemoveObject;(9, 18);MoveWest;(19, 6);1;4800
12;0.375;RemoveObject;(9, 18);;(19, 6);1;4801
12;0.375;RemoveObject;(9, 18);;(19, 6);1;4802
12;0.375;RemoveObject;(9, 18);MoveWest;(19, 6);1;4803
12;0.375;RemoveObject;(9, 18);MoveWest;(19, 6);1;4804
12;0.375;RemoveObject;(9, 18);MoveWest;(19, 6);1;4805
12;0.375;RemoveObject;(9, 18);MoveWest;(19, 6);1;4806
12;0.375;RemoveObject;(9, 18);MoveWest;(19, 6);1;4807
12;0.375;MoveSouth;(9, 18);MoveWest;(18, 6);1;4808
12;0.375;MoveSouth;(9, 18);MoveWest;(17, 6);1;4809
12;0.375;MoveSouth;(9, 18);MoveWest;(16, 6);1;4810
12;0.375;MoveSouth;(9, 18);;(16, 6);1;4811
12;0.375;MoveSouth;(9, 18);;(16, 6);1;4812
12;0.375;MoveSouth;(9, 18);MoveWest;(15, 6);1;4813
12;0.375;MoveSouth;(9, 18);;(15, 6);1;4814
12;0.375;MoveSouth;(9, 18);;(15, 6);1;4815
12;0.375;MoveSouth;(9, 19);;(15, 6);1;4816
12;0.375;MoveSouthWest;(9, 19);;(15, 6);1;4817
12;0.375;MoveSouthWest;(9, 19);MoveNorth;(15, 5);1;4818
12;0.375;MoveSouthWest;(9, 19);;(15, 5);1;4819
12;0.375;MoveSouthWest;(9, 19);;(15, 5);1;4820
12;0.375;MoveSouthWest;(9, 19);;(15, 5);1;4821
12;0.375;MoveSouthWest;(9, 19);;(15, 5);1;4822
12;0.375;MoveSouthWest;(9, 19);;(15, 5);1;4823
12;0.375;MoveSouthWest;(9, 19);;(15, 5);1;4824
12;0.375;MoveSouthWest;(8, 20);MoveWest;(14, 5);1;4825
12;0.375;MoveSouthEast;(8, 20);;(14, 5);1;4826
12;0.375;MoveSouthEast;(8, 20);;(14, 5);1;4827
12;0.375;MoveSouthEast;(8, 20);;(14, 5);1;4828
12;0.375;MoveSouthEast;(8, 20);MoveWest;(13, 5);1;4829
12;0.375;MoveSouthEast;(8, 20);;(13, 5);1;4830
12;0.375;MoveSouthEast;(8, 20);MoveWest;(12, 5);1;4831
12;0.375;MoveSouthEast;(8, 20);;(12, 5);1;4832
12;0.375;MoveSouthEast;(8, 20);;(12, 5);1;4833
12;0.375;MoveSouthEast;(9, 21);;(12, 5);1;4834
12;0.375;MoveNorthEast;(9, 21);;(12, 5);1;4835
12;0.375;MoveNorthEast;(9, 21);;(12, 5);1;4836
12;0.375;MoveNorthEast;(9, 21);;(12, 5);1;4837
12;0.375;MoveNorthEast;(9, 21);;(12, 5);1;4838
12;0.375;MoveNorthEast;(9, 21);MoveWest;(11, 5);1;4839
12;0.375;MoveNorthEast;(9, 21);;(11, 5);1;4840
12;0.375;MoveNorthEast;(9, 21);;(11, 5);1;4841
12;0.375;MoveNorthEast;(9, 21);MoveSouth;(11, 6);1;4842
12;0.375;MoveNorthEast;(10, 20);;(11, 6);1;4843
12;0.375;Idle;(10, 20);;(11, 6);1;4844
12;0.375;Idle;(10, 20);;(11, 6);1;4845
12;0.375;Idle;(10, 20);;(11, 6);1;4846
12;0.375;Idle;(10, 20);MoveWest;(11, 6);1;4847
12;0.375;Idle;(10, 20);MoveWest;(11, 6);1;4848
12;0.375;Idle;(10, 20);MoveWest;(11, 6);1;4849
12;0.375;Idle;(10, 20);MoveWest;(11, 6);1;4850
12;0.375;Idle;(10, 20);MoveWest;(11, 6);1;4851
12;0.375;Idle;(10, 20);MoveWest;(10, 6);1;4852
12;0.375;Idle;(10, 20);MoveWest;(10, 6);1;4853
12;0.375;Idle;(10, 20);MoveWest;(10, 6);1;4854
12;0.375;Idle;(10, 20);MoveWest;(10, 6);1;4855
12;0.375;Idle;(10, 20);MoveWest;(10, 6);1;4856
12;0.375;Idle;(10, 20);MoveWest;(10, 6);1;4857
12;0.375;Idle;(10, 20);MoveWest;(9, 6);1;4858
12;0.375;Idle;(10, 20);MoveWest;(8, 6);1;4859
12;0.375;Idle;(10, 20);;(8, 6);1;4860
12;0.375;Idle;(10, 20);;(8, 6);1;4861
12;0.375;Idle;(10, 20);MoveSouth;(8, 6);1;4862
12;0.375;Idle;(10, 20);;(8, 6);1;4863
12;0.375;Idle;(10, 20);;(8, 6);1;4864
12;0.375;Idle;(10, 20);;(8, 6);1;4865
12;0.375;Idle;(10, 20);MoveWest;(7, 6);1;4866
12;0.375;Idle;(10, 20);;(7, 6);1;4867
12;0.375;Idle;(10, 20);MoveWest;(6, 6);1;4868
12;0.375;Idle;(10, 20);;(6, 6);1;4869
12;0.375;MoveNorthWest;(10, 20);;(6, 6);1;4870
12;0.375;MoveNorthWest;(10, 20);;(6, 6);1;4871
12;0.375;MoveNorthWest;(10, 20);;(6, 6);1;4872
12;0.375;MoveNorthWest;(10, 20);MoveSouth;(6, 7);1;4873
12;0.375;MoveNorthWest;(10, 20);;(6, 7);1;4874
12;0.375;MoveNorthWest;(10, 20);;(6, 7);1;4875
12;0.375;MoveNorthWest;(10, 20);;(6, 7);1;4876
12;0.375;MoveNorthWest;(10, 20);;(6, 7);1;4877
12;0.375;MoveNorthWest;(9, 19);;(6, 7);1;4878
12;0.375;MoveNorth;(9, 19);;(6, 7);1;4879
12;0.375;MoveNorth;(9, 19);;(6, 7);1;4880
12;0.375;MoveNorth;(9, 19);MoveSouth;(6, 8);1;4881
12;0.375;MoveNorth;(9, 19);;(6, 8);1;4882
12;0.375;MoveNorth;(9, 19);;(6, 8);1;4883
12;0.375;MoveNorth;(9, 19);;(6, 8);1;4884
12;0.375;MoveNorth;(9, 19);;(6, 8);1;4885
12;0.375;MoveNorth;(9, 19);;(6, 8);1;4886
12;0.375;MoveNorth;(9, 18);MoveSouth;(6, 9);1;4887
12;0.375;MoveNorth;(9, 18);;(6, 9);1;4888
12;0.375;MoveNorth;(9, 18);;(6, 9);1;4889
12;0.375;MoveNorth;(9, 18);;(6, 9);1;4890
12;0.375;MoveNorth;(9, 18);;(6, 9);1;4891
12;0.375;MoveNorth;(9, 18);MoveSouth;(6, 10);1;4892
12;0.375;MoveNorth;(9, 18);;(6, 10);1;4893
12;0.375;MoveNorth;(9, 18);MoveSouth;(6, 11);1;4894
12;0.375;MoveNorth;(9, 18);MoveSouth;(6, 12);1;4895
12;0.375;MoveNorth;(9, 17);;(6, 12);1;4896
12;0.375;;(9, 17);MoveSouth;(6, 12);1;4897
12;0.375;;(9, 17);MoveSouth;(6, 12);1;4898
12;0.375;;(9, 17);MoveSouth;(6, 12);1;4899
12;0.375;;(9, 17);MoveSouth;(6, 12);1;4900
12;0.375;;(9, 17);MoveSouth;(6, 12);1;4901
12;0.375;;(9, 17);MoveSouth;(6, 13);1;4902
12;0.375;;(9, 17);;(6, 13);1;4903
12;0.375;;(9, 17);;(6, 13);1;4904
12;0.375;;(9, 17);;(6, 13);1;4905
12;0.375;;(9, 17);;(6, 13);1;4906
12;0.375;;(9, 17);;(6, 13);1;4907
12;0.375;;(9, 17);;(6, 13);1;4908
12;0.375;;(9, 17);;(6, 13);1;4909
12;0.375;;(9, 17);;(6, 13);1;4910
12;0.375;;(9, 17);;(6, 13);1;4911
12;0.375;;(9, 17);;(6, 13);1;4912
12;0.375;;(9, 17);;(6, 13);1;4913
12;0.375;;(9, 17);;(6, 13);1;4914
12;0.375;;(9, 17);;(6, 13);1;4915
12;0.375;;(9, 17);;(6, 13);1;4916
12;0.375;;(9, 17);;(6, 13);1;4917
12;0.375;;(9, 17);;(6, 13);1;4918
12;0.375;;(9, 17);;(6, 13);1;4919
12;0.375;;(9, 17);;(6, 13);1;4920
12;0.375;;(9, 17);;(6, 13);1;4921
12;0.375;;(9, 17);;(6, 13);1;4922
12;0.375;;(9, 17);;(6, 13);1;4923
12;0.375;;(9, 17);;(6, 13);1;4924
12;0.375;;(9, 17);;(6, 13);1;4925
12;0.375;;(9, 17);;(6, 13);1;4926
12;0.375;;(9, 17);;(6, 13);1;4927
12;0.375;;(9, 17);;(6, 13);1;4928
12;0.375;;(9, 17);;(6, 13);1;4929
12;0.375;;(9, 17);;(6, 13);1;4930
12;0.375;;(9, 17);;(6, 13);1;4931
12;0.375;;(9, 17);;(6, 13);1;4932
12;0.375;;(9, 17);;(6, 13);1;4933
12;0.375;;(9, 17);;(6, 13);1;4934
12;0.375;;(9, 17);;(6, 13);1;4935
12;0.375;;(9, 17);;(6, 13);1;4936
12;0.375;;(9, 17);;(6, 13);1;4937
12;0.375;;(9, 17);;(6, 13);1;4938
12;0.375;;(9, 17);;(6, 13);1;4939
12;0.375;;(9, 17);;(6, 13);1;4940
12;0.375;;(9, 17);;(6, 13);1;4941
12;0.375;;(9, 17);;(6, 13);1;4942
12;0.375;;(9, 17);;(6, 13);1;4943
12;0.375;;(9, 17);;(6, 13);1;4944
12;0.375;;(9, 17);;(6, 13);1;4945
12;0.375;;(9, 17);;(6, 13);1;4946
12;0.375;;(9, 17);;(6, 13);1;4947
12;0.375;;(9, 17);;(6, 13);1;4948
12;0.375;;(9, 17);;(6, 13);1;4949
12;0.375;;(9, 17);;(6, 13);1;4950
12;0.375;;(9, 17);;(6, 13);1;4951
12;0.375;;(9, 17);;(6, 13);1;4952
12;0.375;;(9, 17);;(6, 13);1;4953
12;0.375;;(9, 17);;(6, 13);1;4954
12;0.375;;(9, 17);;(6, 13);1;4955
12;0.375;;(9, 17);;(6, 13);1;4956
12;0.375;;(9, 17);;(6, 13);1;4957
12;0.375;;(9, 17);;(6, 13);1;4958
12;0.375;;(9, 17);;(6, 13);1;4959
12;0.375;;(9, 17);;(6, 13);1;4960
12;0.375;;(9, 17);;(6, 13);1;4961
12;0.375;;(9, 17);;(6, 13);1;4962
12;0.375;;(9, 17);;(6, 13);1;4963
12;0.375;;(9, 17);;(6, 13);1;4964
12;0.375;;(9, 17);;(6, 13);1;4965
12;0.375;;(9, 17);;(6, 13);1;4966
12;0.375;;(9, 17);;(6, 13);1;4967
12;0.375;;(9, 17);;(6, 13);1;4968
12;0.375;;(9, 17);;(6, 13);1;4969
12;0.375;;(9, 17);;(6, 13);1;4970
12;0.375;;(9, 17);;(6, 13);1;4971
12;0.375;;(9, 17);;(6, 13);1;4972
12;0.375;;(9, 17);;(6, 13);1;4973
12;0.375;;(9, 17);;(6, 13);1;4974
12;0.375;;(9, 17);;(6, 13);1;4975
12;0.375;;(9, 17);;(6, 13);1;4976
12;0.375;;(9, 17);;(6, 13);1;4977
12;0.375;;(9, 17);;(6, 13);1;4978
12;0.375;;(9, 17);;(6, 13);1;4979
12;0.375;;(9, 17);;(6, 13);1;4980
12;0.375;;(9, 17);;(6, 13);1;4981
12;0.375;;(9, 17);;(6, 13);1;4982
12;0.375;;(9, 17);;(6, 13);1;4983
12;0.375;;(9, 17);;(6, 13);1;4984
12;0.375;;(9, 17);;(6, 13);1;4985
12;0.375;;(9, 17);;(6, 13);1;4986
12;0.375;;(9, 17);;(6, 13);1;4987
12;0.375;;(9, 17);;(6, 13);1;4988
12;0.375;;(9, 17);;(6, 13);1;4989
12;0.375;;(9, 17);;(6, 13);1;4990
12;0.375;;(9, 17);;(6, 13);1;4991
12;0.375;;(9, 17);;(6, 13);1;4992
12;0.375;;(9, 17);;(6, 13);1;4993
12;0.375;;(9, 17);;(6, 13);1;4994
12;0.375;;(9, 17);;(6, 13);1;4995
12;0.375;;(9, 17);;(6, 13);1;4996
12;0.375;;(9, 17);;(6, 13);1;4997
12;0.375;;(9, 17);;(6, 13);1;4998
12;0.375;;(9, 17);;(6, 13);1;4999
12;0.375;;(9, 17);;(6, 13);1;5000
12;0.375;;(9, 17);;(6, 13);1;5001
12;0.375;;(9, 17);;(6, 13);1;5002
12;0.375;;(9, 17);;(6, 13);1;5003
12;0.375;;(9, 17);;(6, 13);1;5004
12;0.375;;(9, 17);;(6, 13);1;5005
12;0.375;;(9, 17);;(6, 13);1;5006
12;0.375;;(9, 17);;(6, 13);1;5007
12;0.375;;(9, 17);;(6, 13);1;5008
12;0.375;;(9, 17);;(6, 13);1;5009
12;0.375;;(9, 17);;(6, 13);1;5010
12;0.375;;(9, 17);;(6, 13);1;5011
12;0.375;;(9, 17);;(6, 13);1;5012
12;0.375;;(9, 17);;(6, 13);1;5013
12;0.375;;(9, 17);;(6, 13);1;5014
12;0.375;;(9, 17);;(6, 13);1;5015
12;0.375;;(9, 17);;(6, 13);1;5016
12;0.375;;(9, 17);;(6, 13);1;5017
12;0.375;;(9, 17);;(6, 13);1;5018
12;0.375;;(9, 17);;(6, 13);1;5019
12;0.375;;(9, 17);;(6, 13);1;5020
12;0.375;;(9, 17);;(6, 13);1;5021
12;0.375;;(9, 17);;(6, 13);1;5022
12;0.375;;(9, 17);;(6, 13);1;5023
12;0.375;;(9, 17);;(6, 13);1;5024
12;0.375;;(9, 17);;(6, 13);1;5025
12;0.375;;(9, 17);;(6, 13);1;5026
12;0.375;;(9, 17);;(6, 13);1;5027
12;0.375;;(9, 17);;(6, 13);1;5028
12;0.375;;(9, 17);;(6, 13);1;5029
12;0.375;;(9, 17);;(6, 13);1;5030
12;0.375;;(9, 17);;(6, 13);1;5031
12;0.375;;(9, 17);;(6, 13);1;5032
12;0.375;;(9, 17);;(6, 13);1;5033
12;0.375;;(9, 17);;(6, 13);1;5034
12;0.375;;(9, 17);;(6, 13);1;5035
12;0.375;;(9, 17);;(6, 13);1;5036
12;0.375;;(9, 17);;(6, 13);1;5037
12;0.375;;(9, 17);;(6, 13);1;5038
12;0.375;;(9, 17);;(6, 13);1;5039
12;0.375;;(9, 17);;(6, 13);1;5040
12;0.375;;(9, 17);;(6, 13);1;5041
12;0.375;;(9, 17);;(6, 13);1;5042
12;0.375;;(9, 17);;(6, 13);1;5043
12;0.375;;(9, 17);;(6, 13);1;5044
12;0.375;;(9, 17);;(6, 13);1;5045
12;0.375;;(9, 17);;(6, 13);1;5046
12;0.375;;(9, 17);;(6, 13);1;5047
12;0.375;;(9, 17);;(6, 13);1;5048
12;0.375;;(9, 17);;(6, 13);1;5049
12;0.375;;(9, 17);;(6, 13);1;5050
12;0.375;;(9, 17);;(6, 13);1;5051
12;0.375;;(9, 17);;(6, 13);1;5052
12;0.375;;(9, 17);;(6, 13);1;5053
12;0.375;;(9, 17);;(6, 13);1;5054
12;0.375;;(9, 17);;(6, 13);1;5055
12;0.375;;(9, 17);;(6, 13);1;5056
12;0.375;;(9, 17);;(6, 13);1;5057
12;0.375;;(9, 17);;(6, 13);1;5058
12;0.375;;(9, 17);;(6, 13);1;5059
12;0.375;;(9, 17);;(6, 13);1;5060
12;0.375;;(9, 17);;(6, 13);1;5061
12;0.375;;(9, 17);;(6, 13);1;5062
12;0.375;;(9, 17);;(6, 13);1;5063
12;0.375;;(9, 17);;(6, 13);1;5064
12;0.375;;(9, 17);;(6, 13);1;5065
12;0.375;;(9, 17);;(6, 13);1;5066
12;0.375;;(9, 17);;(6, 13);1;5067
12;0.375;;(9, 17);;(6, 13);1;5068
12;0.375;;(9, 17);;(6, 13);1;5069
12;0.375;;(9, 17);;(6, 13);1;5070
12;0.375;;(9, 17);;(6, 13);1;5071
12;0.375;;(9, 17);;(6, 13);1;5072
12;0.375;;(9, 17);;(6, 13);1;5073
12;0.375;;(9, 17);;(6, 13);1;5074
12;0.375;;(9, 17);;(6, 13);1;5075
12;0.375;;(9, 17);;(6, 13);1;5076
12;0.375;;(9, 17);;(6, 13);1;5077
12;0.375;;(9, 17);;(6, 13);1;5078
12;0.375;;(9, 17);;(6, 13);1;5079
12;0.375;;(9, 17);;(6, 13);1;5080
12;0.375;;(9, 17);;(6, 13);1;5081
12;0.375;;(9, 17);;(6, 13);1;5082
12;0.375;;(9, 17);;(6, 13);1;5083
12;0.375;;(9, 17);;(6, 13);1;5084
12;0.375;;(9, 17);;(6, 13);1;5085
12;0.375;;(9, 17);;(6, 13);1;5086
12;0.375;;(9, 17);;(6, 13);1;5087
12;0.375;;(9, 17);;(6, 13);1;5088
12;0.375;;(9, 17);;(6, 13);1;5089
12;0.375;;(9, 17);;(6, 13);1;5090
12;0.375;;(9, 17);;(6, 13);1;5091
12;0.375;;(9, 17);;(6, 13);1;5092
12;0.375;;(9, 17);;(6, 13);1;5093
12;0.375;;(9, 17);;(6, 13);1;5094
12;0.375;;(9, 17);;(6, 13);1;5095
12;0.375;;(9, 17);;(6, 13);1;5096
12;0.375;;(9, 17);;(6, 13);1;5097
