score;completeness;rescuebot_action;rescuebot_location;libby_action;libby_location;world_nr;tick_nr
18;0.5;MoveSouth;(21, 17);;(3, 17);1;4757
18;0.5;MoveSouth;(21, 17);;(3, 17);1;4758
18;0.5;MoveSouth;(21, 17);;(3, 17);1;4759
18;0.5;MoveSouth;(21, 17);;(3, 17);1;4760
18;0.5;MoveSouth;(21, 17);;(3, 17);1;4761
18;0.5;MoveSouth;(21, 17);;(3, 17);1;4762
18;0.5;MoveSouth;(21, 17);;(3, 17);1;4763
18;0.5;MoveSouth;(21, 18);;(3, 17);1;4764
18;0.5;;(21, 18);;(3, 17);1;4765
18;0.5;;(21, 18);;(3, 17);1;4766
18;0.5;;(21, 18);;(3, 17);1;4767
18;0.5;;(21, 18);;(3, 17);1;4768
18;0.5;;(21, 18);;(3, 17);1;4769
18;0.5;;(21, 18);;(3, 17);1;4770
18;0.5;;(21, 18);;(3, 17);1;4771
18;0.5;;(21, 18);;(3, 17);1;4772
18;0.5;;(21, 18);;(3, 17);1;4773
18;0.5;;(21, 18);;(3, 17);1;4774
18;0.5;;(21, 18);;(3, 17);1;4775
18;0.5;;(21, 18);;(3, 17);1;4776
18;0.5;;(21, 18);;(3, 17);1;4777
18;0.5;;(21, 18);;(3, 17);1;4778
18;0.5;;(21, 18);;(3, 17);1;4779
18;0.5;;(21, 18);;(3, 17);1;4780
18;0.5;;(21, 18);;(3, 17);1;4781
18;0.5;;(21, 18);;(3, 17);1;4782
18;0.5;;(21, 18);;(3, 17);1;4783
18;0.5;;(21, 18);;(3, 17);1;4784
18;0.5;;(21, 18);;(3, 17);1;4785
18;0.5;;(21, 18);;(3, 17);1;4786
18;0.5;;(21, 18);;(3, 17);1;4787
18;0.5;;(21, 18);;(3, 17);1;4788
18;0.5;;(21, 18);;(3, 17);1;4789
18;0.5;;(21, 18);;(3, 17);1;4790
18;0.5;;(21, 18);;(3, 17);1;4791
18;0.5;;(21, 18);;(3, 17);1;4792
18;0.5;;(21, 18);;(3, 17);1;4793
18;0.5;;(21, 18);;(3, 17);1;4794
18;0.5;;(21, 18);;(3, 17);1;4795
18;0.5;;(21, 18);;(3, 17);1;4796
18;0.5;;(21, 18);;(3, 17);1;4797
18;0.5;;(21, 18);;(3, 17);1;4798
18;0.5;;(21, 18);;(3, 17);1;4799
18;0.5;;(21, 18);;(3, 17);1;4800
18;0.5;;(21, 18);;(3, 17);1;4801
18;0.5;;(21, 18);;(3, 17);1;4802
18;0.5;;(21, 18);;(3, 17);1;4803
18;0.5;;(21, 18);;(3, 17);1;4804
18;0.5;;(21, 18);;(3, 17);1;4805
18;0.5;;(21, 18);;(3, 17);1;4806
18;0.5;;(21, 18);;(3, 17);1;4807
18;0.5;;(21, 18);;(3, 17);1;4808
18;0.5;;(21, 18);;(3, 17);1;4809
18;0.5;;(21, 18);;(3, 17);1;4810
18;0.5;;(21, 18);;(3, 17);1;4811
18;0.5;;(21, 18);;(3, 17);1;4812
18;0.5;;(21, 18);;(3, 17);1;4813
18;0.5;;(21, 18);;(3, 17);1;4814
18;0.5;;(21, 18);;(3, 17);1;4815
18;0.5;;(21, 18);;(3, 17);1;4816
18;0.5;;(21, 18);;(3, 17);1;4817
18;0.5;;(21, 18);;(3, 17);1;4818
18;0.5;;(21, 18);;(3, 17);1;4819
18;0.5;;(21, 18);;(3, 17);1;4820
18;0.5;;(21, 18);;(3, 17);1;4821
18;0.5;;(21, 18);;(3, 17);1;4822
18;0.5;;(21, 18);;(3, 17);1;4823
18;0.5;;(21, 18);;(3, 17);1;4824
18;0.5;;(21, 18);;(3, 17);1;4825
18;0.5;;(21, 18);;(3, 17);1;4826
18;0.5;;(21, 18);;(3, 17);1;4827
18;0.5;;(21, 18);;(3, 17);1;4828
18;0.5;;(21, 18);;(3, 17);1;4829
18;0.5;;(21, 18);;(3, 17);1;4830
18;0.5;;(21, 18);;(3, 17);1;4831
18;0.5;;(21, 18);;(3, 17);1;4832
18;0.5;;(21, 18);;(3, 17);1;4833
18;0.5;;(21, 18);;(3, 17);1;4834
18;0.5;;(21, 18);;(3, 17);1;4835
18;0.5;;(21, 18);;(3, 17);1;4836
18;0.5;;(21, 18);;(3, 17);1;4837
18;0.5;;(21, 18);;(3, 17);1;4838
18;0.5;;(21, 18);;(3, 17);1;4839
18;0.5;;(21, 18);;(3, 17);1;4840
18;0.5;;(21, 18);;(3, 17);1;4841
18;0.5;;(21, 18);;(3, 17);1;4842
18;0.5;;(21, 18);;(3, 17);1;4843
18;0.5;;(21, 18);;(3, 17);1;4844
18;0.5;;(21, 18);;(3, 17);1;4845
18;0.5;;(21, 18);;(3, 17);1;4846
18;0.5;;(21, 18);;(3, 17);1;4847
18;0.5;MoveWest;(21, 18);;(3, 17);1;4848
18;0.5;MoveWest;(21, 18);;(3, 17);1;4849
18;0.5;MoveWest;(21, 18);;(3, 17);1;4850
18;0.5;MoveWest;(21, 18);;(3, 17);1;4851
18;0.5;MoveWest;(21, 18);;(3, 17);1;4852
18;0.5;MoveWest;(21, 18);;(3, 17);1;4853
18;0.5;MoveWest;(21, 18);;(3, 17);1;4854
18;0.5;MoveWest;(21, 18);;(3, 17);1;4855
18;0.5;MoveWest;(20, 18);;(3, 17);1;4856
18;0.5;MoveWest;(20, 18);;(3, 17);1;4857
18;0.5;MoveWest;(20, 18);;(3, 17);1;4858
18;0.5;MoveWest;(20, 18);;(3, 17);1;4859
18;0.5;MoveWest;(20, 18);;(3, 17);1;4860
18;0.5;MoveWest;(20, 18);;(3, 17);1;4861
18;0.5;MoveWest;(20, 18);;(3, 17);1;4862
18;0.5;MoveWest;(20, 18);;(3, 17);1;4863
18;0.5;MoveWest;(20, 18);;(3, 17);1;4864
18;0.5;MoveWest;(20, 18);;(3, 17);1;4865
18;0.5;MoveWest;(20, 18);;(3, 17);1;4866
18;0.5;MoveWest;(20, 18);;(3, 17);1;4867
18;0.5;MoveWest;(20, 18);;(3, 17);1;4868
18;0.5;MoveWest;(20, 18);;(3, 17);1;4869
18;0.5;MoveWest;(19, 18);;(3, 17);1;4870
18;0.5;MoveWest;(19, 18);;(3, 17);1;4871
18;0.5;MoveWest;(19, 18);;(3, 17);1;4872
18;0.5;MoveWest;(19, 18);;(3, 17);1;4873
18;0.5;MoveWest;(19, 18);;(3, 17);1;4874
18;0.5;MoveWest;(19, 18);;(3, 17);1;4875
18;0.5;MoveWest;(19, 18);;(3, 17);1;4876
18;0.5;MoveWest;(19, 18);;(3, 17);1;4877
18;0.5;MoveWest;(19, 18);;(3, 17);1;4878
18;0.5;MoveWest;(18, 18);;(3, 17);1;4879
18;0.5;MoveWest;(18, 18);;(3, 17);1;4880
18;0.5;MoveWest;(18, 18);;(3, 17);1;4881
18;0.5;MoveWest;(18, 18);;(3, 17);1;4882
18;0.5;MoveWest;(18, 18);;(3, 17);1;4883
18;0.5;MoveWest;(18, 18);;(3, 17);1;4884
18;0.5;MoveWest;(18, 18);;(3, 17);1;4885
18;0.5;MoveWest;(18, 18);;(3, 17);1;4886
18;0.5;MoveWest;(18, 18);;(3, 17);1;4887
18;0.5;MoveWest;(17, 18);;(3, 17);1;4888
18;0.5;MoveWest;(17, 18);;(3, 17);1;4889
18;0.5;MoveWest;(17, 18);;(3, 17);1;4890
18;0.5;MoveWest;(17, 18);;(3, 17);1;4891
18;0.5;MoveWest;(17, 18);;(3, 17);1;4892
18;0.5;MoveWest;(17, 18);;(3, 17);1;4893
18;0.5;MoveWest;(17, 18);;(3, 17);1;4894
18;0.5;MoveWest;(17, 18);;(3, 17);1;4895
18;0.5;MoveWest;(17, 18);;(3, 17);1;4896
18;0.5;MoveWest;(16, 18);;(3, 17);1;4897
18;0.5;MoveWest;(16, 18);;(3, 17);1;4898
18;0.5;MoveWest;(16, 18);;(3, 17);1;4899
18;0.5;MoveWest;(16, 18);;(3, 17);1;4900
18;0.5;MoveWest;(16, 18);;(3, 17);1;4901
18;0.5;MoveWest;(16, 18);;(3, 17);1;4902
18;0.5;MoveWest;(16, 18);;(3, 17);1;4903
18;0.5;MoveWest;(16, 18);;(3, 17);1;4904
18;0.5;MoveWest;(16, 18);;(3, 17);1;4905
18;0.5;MoveWest;(15, 18);;(3, 17);1;4906
18;0.5;RemoveObject;(15, 18);;(3, 17);1;4907
18;0.5;RemoveObject;(15, 18);;(3, 17);1;4908
18;0.5;RemoveObject;(15, 18);;(3, 17);1;4909
18;0.5;RemoveObject;(15, 18);;(3, 17);1;4910
18;0.5;RemoveObject;(15, 18);;(3, 17);1;4911
18;0.5;RemoveObject;(15, 18);;(3, 17);1;4912
18;0.5;RemoveObject;(15, 18);;(3, 17);1;4913
18;0.5;RemoveObject;(15, 18);;(3, 17);1;4914
18;0.5;RemoveObject;(15, 18);;(3, 17);1;4915
18;0.5;RemoveObject;(15, 18);;(3, 17);1;4916
18;0.5;RemoveObject;(15, 18);;(3, 17);1;4917
18;0.5;RemoveObject;(15, 18);;(3, 17);1;4918
18;0.5;RemoveObject;(15, 18);;(3, 17);1;4919
18;0.5;RemoveObject;(15, 18);;(3, 17);1;4920
18;0.5;RemoveObject;(15, 18);;(3, 17);1;4921
18;0.5;RemoveObject;(15, 18);;(3, 17);1;4922
18;0.5;RemoveObject;(15, 18);;(3, 17);1;4923
18;0.5;RemoveObject;(15, 18);;(3, 17);1;4924
18;0.5;RemoveObject;(15, 18);;(3, 17);1;4925
18;0.5;RemoveObject;(15, 18);;(3, 17);1;4926
18;0.5;RemoveObject;(15, 18);MoveSouth;(3, 18);1;4927
18;0.5;RemoveObject;(15, 18);;(3, 18);1;4928
18;0.5;RemoveObject;(15, 18);;(3, 18);1;4929
18;0.5;RemoveObject;(15, 18);;(3, 18);1;4930
18;0.5;RemoveObject;(15, 18);;(3, 18);1;4931
18;0.5;RemoveObject;(15, 18);;(3, 18);1;4932
18;0.5;RemoveObject;(15, 18);;(3, 18);1;4933
18;0.5;RemoveObject;(15, 18);MoveEast;(4, 18);1;4934
18;0.5;RemoveObject;(15, 18);;(4, 18);1;4935
18;0.5;RemoveObject;(15, 18);MoveEast;(5, 18);1;4936
18;0.5;RemoveObject;(15, 18);MoveEast;(6, 18);1;4937
18;0.5;RemoveObject;(15, 18);;(6, 18);1;4938
18;0.5;RemoveObject;(15, 18);MoveEast;(7, 18);1;4939
18;0.5;RemoveObject;(15, 18);;(7, 18);1;4940
18;0.5;RemoveObject;(15, 18);;(7, 18);1;4941
18;0.5;RemoveObject;(15, 18);MoveEast;(8, 18);1;4942
18;0.5;RemoveObject;(15, 18);;(8, 18);1;4943
18;0.5;RemoveObject;(15, 18);MoveEast;(9, 18);1;4944
18;0.5;RemoveObject;(15, 18);;(9, 18);1;4945
18;0.5;RemoveObject;(15, 18);MoveEast;(10, 18);1;4946
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4947
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4948
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4949
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4950
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4951
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4952
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4953
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4954
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4955
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4956
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4957
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4958
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4959
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4960
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4961
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4962
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4963
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4964
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4965
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4966
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4967
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4968
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4969
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4970
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4971
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4972
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4973
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4974
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4975
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4976
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4977
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4978
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4979
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4980
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4981
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4982
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4983
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4984
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4985
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4986
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4987
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4988
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4989
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4990
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4991
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4992
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4993
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4994
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4995
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4996
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4997
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4998
18;0.5;RemoveObject;(15, 18);;(10, 18);1;4999
18;0.5;RemoveObject;(15, 18);;(10, 18);1;5000
18;0.5;RemoveObject;(15, 18);;(10, 18);1;5001
18;0.5;RemoveObject;(15, 18);;(10, 18);1;5002
18;0.5;RemoveObject;(15, 18);;(10, 18);1;5003
18;0.5;RemoveObject;(15, 18);MoveEast;(10, 18);1;5004
18;0.5;RemoveObject;(15, 18);MoveEast;(10, 18);1;5005
18;0.5;RemoveObject;(15, 18);MoveEast;(10, 18);1;5006
18;0.5;RemoveObject;(15, 18);MoveEast;(10, 18);1;5007
18;0.5;MoveSouth;(15, 18);MoveEast;(10, 18);1;5008
18;0.5;MoveSouth;(15, 18);MoveEast;(11, 18);1;5009
18;0.5;MoveSouth;(15, 18);MoveEast;(11, 18);1;5010
18;0.5;MoveSouth;(15, 18);MoveEast;(11, 18);1;5011
18;0.5;MoveSouth;(15, 18);MoveEast;(11, 18);1;5012
18;0.5;MoveSouth;(15, 18);MoveEast;(11, 18);1;5013
18;0.5;MoveSouth;(15, 18);MoveEast;(11, 18);1;5014
18;0.5;MoveSouth;(15, 18);MoveEast;(12, 18);1;5015
18;0.5;MoveSouth;(15, 19);MoveEast;(12, 18);1;5016
18;0.5;MoveSouthWest;(15, 19);MoveEast;(12, 18);1;5017
18;0.5;MoveSouthWest;(15, 19);MoveEast;(12, 18);1;5018
18;0.5;MoveSouthWest;(15, 19);MoveEast;(12, 18);1;5019
18;0.5;MoveSouthWest;(15, 19);MoveEast;(12, 18);1;5020
18;0.5;MoveSouthWest;(15, 19);MoveEast;(13, 18);1;5021
18;0.5;MoveSouthWest;(15, 19);;(13, 18);1;5022
18;0.5;MoveSouthWest;(15, 19);;(13, 18);1;5023
18;0.5;MoveSouthWest;(15, 19);;(13, 18);1;5024
18;0.5;MoveSouthWest;(14, 20);MoveEast;(13, 18);1;5025
18;0.5;MoveSouthEast;(14, 20);MoveEast;(13, 18);1;5026
18;0.5;MoveSouthEast;(14, 20);MoveEast;(13, 18);1;5027
18;0.5;MoveSouthEast;(14, 20);MoveEast;(13, 18);1;5028
18;0.5;MoveSouthEast;(14, 20);MoveEast;(13, 18);1;5029
18;0.5;MoveSouthEast;(14, 20);MoveEast;(14, 18);1;5030
18;0.5;MoveSouthEast;(14, 20);;(14, 18);1;5031
18;0.5;MoveSouthEast;(14, 20);;(14, 18);1;5032
18;0.5;MoveSouthEast;(14, 20);;(14, 18);1;5033
18;0.5;MoveSouthEast;(15, 21);;(14, 18);1;5034
18;0.5;MoveNorthEast;(15, 21);;(14, 18);1;5035
18;0.5;MoveNorthEast;(15, 21);;(14, 18);1;5036
18;0.5;MoveNorthEast;(15, 21);;(14, 18);1;5037
18;0.5;MoveNorthEast;(15, 21);;(14, 18);1;5038
18;0.5;MoveNorthEast;(15, 21);;(14, 18);1;5039
18;0.5;MoveNorthEast;(15, 21);;(14, 18);1;5040
18;0.5;MoveNorthEast;(15, 21);;(14, 18);1;5041
18;0.5;MoveNorthEast;(15, 21);;(14, 18);1;5042
18;0.5;MoveNorthEast;(16, 20);;(14, 18);1;5043
18;0.5;;(16, 20);;(14, 18);1;5044
18;0.5;;(16, 20);;(14, 18);1;5045
18;0.5;;(16, 20);;(14, 18);1;5046
18;0.5;;(16, 20);;(14, 18);1;5047
18;0.5;;(16, 20);;(14, 18);1;5048
18;0.5;;(16, 20);;(14, 18);1;5049
18;0.5;;(16, 20);;(14, 18);1;5050
18;0.5;;(16, 20);;(14, 18);1;5051
18;0.5;;(16, 20);;(14, 18);1;5052
18;0.5;;(16, 20);;(14, 18);1;5053
18;0.5;;(16, 20);;(14, 18);1;5054
18;0.5;;(16, 20);;(14, 18);1;5055
18;0.5;;(16, 20);;(14, 18);1;5056
18;0.5;;(16, 20);;(14, 18);1;5057
18;0.5;;(16, 20);;(14, 18);1;5058
18;0.5;;(16, 20);;(14, 18);1;5059
18;0.5;;(16, 20);;(14, 18);1;5060
18;0.5;;(16, 20);MoveEast;(14, 18);1;5061
18;0.5;;(16, 20);MoveEast;(14, 18);1;5062
18;0.5;;(16, 20);MoveEast;(14, 18);1;5063
18;0.5;;(16, 20);MoveEast;(14, 18);1;5064
18;0.5;;(16, 20);MoveEast;(14, 18);1;5065
18;0.5;;(16, 20);MoveEast;(15, 18);1;5066
18;0.5;;(16, 20);;(15, 18);1;5067
18;0.5;;(16, 20);;(15, 18);1;5068
18;0.5;;(16, 20);;(15, 18);1;5069
18;0.5;;(16, 20);;(15, 18);1;5070
18;0.5;;(16, 20);;(15, 18);1;5071
18;0.5;;(16, 20);;(15, 18);1;5072
18;0.5;;(16, 20);;(15, 18);1;5073
18;0.5;;(16, 20);;(15, 18);1;5074
18;0.5;;(16, 20);;(15, 18);1;5075
18;0.5;;(16, 20);;(15, 18);1;5076
18;0.5;;(16, 20);;(15, 18);1;5077
18;0.5;;(16, 20);;(15, 18);1;5078
18;0.5;;(16, 20);;(15, 18);1;5079
18;0.5;;(16, 20);;(15, 18);1;5080
18;0.5;;(16, 20);;(15, 18);1;5081
18;0.5;;(16, 20);;(15, 18);1;5082
18;0.5;;(16, 20);;(15, 18);1;5083
18;0.5;;(16, 20);;(15, 18);1;5084
18;0.5;;(16, 20);;(15, 18);1;5085
18;0.5;;(16, 20);;(15, 18);1;5086
18;0.5;;(16, 20);;(15, 18);1;5087
18;0.5;;(16, 20);;(15, 18);1;5088
18;0.5;;(16, 20);;(15, 18);1;5089
18;0.5;;(16, 20);MoveSouth;(15, 19);1;5090
18;0.5;;(16, 20);;(15, 19);1;5091
18;0.5;;(16, 20);;(15, 19);1;5092
18;0.5;;(16, 20);;(15, 19);1;5093
18;0.5;;(16, 20);;(15, 19);1;5094
18;0.5;;(16, 20);;(15, 19);1;5095
18;0.5;;(16, 20);;(15, 19);1;5096
18;0.5;;(16, 20);;(15, 19);1;5097
18;0.5;;(16, 20);;(15, 19);1;5098
18;0.5;;(16, 20);;(15, 19);1;5099
18;0.5;;(16, 20);;(15, 19);1;5100
18;0.5;;(16, 20);;(15, 19);1;5101
18;0.5;;(16, 20);;(15, 19);1;5102
18;0.5;;(16, 20);;(15, 19);1;5103
18;0.5;;(16, 20);;(15, 19);1;5104
18;0.5;;(16, 20);;(15, 19);1;5105
18;0.5;;(16, 20);;(15, 19);1;5106
18;0.5;;(16, 20);;(15, 19);1;5107
18;0.5;;(16, 20);;(15, 19);1;5108
18;0.5;;(16, 20);;(15, 19);1;5109
18;0.5;;(16, 20);;(15, 19);1;5110
18;0.5;;(16, 20);;(15, 19);1;5111
18;0.5;;(16, 20);;(15, 19);1;5112
18;0.5;;(16, 20);;(15, 19);1;5113
18;0.5;;(16, 20);;(15, 19);1;5114
18;0.5;;(16, 20);;(15, 19);1;5115
18;0.5;;(16, 20);;(15, 19);1;5116
18;0.5;;(16, 20);;(15, 19);1;5117
18;0.5;;(16, 20);;(15, 19);1;5118
18;0.5;;(16, 20);;(15, 19);1;5119
18;0.5;;(16, 20);;(15, 19);1;5120
18;0.5;;(16, 20);;(15, 19);1;5121
18;0.5;;(16, 20);;(15, 19);1;5122
18;0.5;;(16, 20);;(15, 19);1;5123
18;0.5;;(16, 20);;(15, 19);1;5124
18;0.5;;(16, 20);;(15, 19);1;5125
18;0.5;;(16, 20);;(15, 19);1;5126
18;0.5;;(16, 20);;(15, 19);1;5127
18;0.5;;(16, 20);;(15, 19);1;5128
18;0.5;;(16, 20);;(15, 19);1;5129
18;0.5;;(16, 20);;(15, 19);1;5130
18;0.5;;(16, 20);;(15, 19);1;5131
18;0.5;;(16, 20);;(15, 19);1;5132
18;0.5;;(16, 20);;(15, 19);1;5133
18;0.5;;(16, 20);;(15, 19);1;5134
18;0.5;;(16, 20);;(15, 19);1;5135
18;0.5;;(16, 20);;(15, 19);1;5136
18;0.5;;(16, 20);;(15, 19);1;5137
18;0.5;;(16, 20);;(15, 19);1;5138
18;0.5;;(16, 20);;(15, 19);1;5139
18;0.5;;(16, 20);;(15, 19);1;5140
18;0.5;;(16, 20);;(15, 19);1;5141
18;0.5;;(16, 20);;(15, 19);1;5142
18;0.5;;(16, 20);;(15, 19);1;5143
18;0.5;;(16, 20);;(15, 19);1;5144
18;0.5;;(16, 20);;(15, 19);1;5145
18;0.5;;(16, 20);;(15, 19);1;5146
18;0.5;;(16, 20);;(15, 19);1;5147
18;0.5;;(16, 20);;(15, 19);1;5148
18;0.5;;(16, 20);;(15, 19);1;5149
18;0.5;;(16, 20);;(15, 19);1;5150
18;0.5;;(16, 20);;(15, 19);1;5151
18;0.5;;(16, 20);;(15, 19);1;5152
18;0.5;;(16, 20);;(15, 19);1;5153
18;0.5;;(16, 20);;(15, 19);1;5154
18;0.5;;(16, 20);;(15, 19);1;5155
18;0.5;;(16, 20);;(15, 19);1;5156
18;0.5;;(16, 20);;(15, 19);1;5157
18;0.5;;(16, 20);;(15, 19);1;5158
18;0.5;;(16, 20);;(15, 19);1;5159
18;0.5;;(16, 20);;(15, 19);1;5160
18;0.5;;(16, 20);;(15, 19);1;5161
18;0.5;;(16, 20);;(15, 19);1;5162
18;0.5;;(16, 20);;(15, 19);1;5163
18;0.5;;(16, 20);;(15, 19);1;5164
18;0.5;;(16, 20);;(15, 19);1;5165
18;0.5;;(16, 20);;(15, 19);1;5166
18;0.5;;(16, 20);;(15, 19);1;5167
18;0.5;;(16, 20);;(15, 19);1;5168
18;0.5;;(16, 20);;(15, 19);1;5169
18;0.5;;(16, 20);;(15, 19);1;5170
18;0.5;;(16, 20);;(15, 19);1;5171
18;0.5;;(16, 20);;(15, 19);1;5172
18;0.5;;(16, 20);;(15, 19);1;5173
18;0.5;;(16, 20);;(15, 19);1;5174
18;0.5;;(16, 20);;(15, 19);1;5175
18;0.5;;(16, 20);;(15, 19);1;5176
18;0.5;;(16, 20);;(15, 19);1;5177
18;0.5;;(16, 20);;(15, 19);1;5178
18;0.5;;(16, 20);;(15, 19);1;5179
18;0.5;;(16, 20);;(15, 19);1;5180
18;0.5;;(16, 20);;(15, 19);1;5181
18;0.5;;(16, 20);;(15, 19);1;5182
18;0.5;;(16, 20);;(15, 19);1;5183
18;0.5;;(16, 20);;(15, 19);1;5184
18;0.5;;(16, 20);;(15, 19);1;5185
18;0.5;;(16, 20);;(15, 19);1;5186
18;0.5;;(16, 20);;(15, 19);1;5187
18;0.5;;(16, 20);;(15, 19);1;5188
18;0.5;;(16, 20);;(15, 19);1;5189
18;0.5;;(16, 20);;(15, 19);1;5190
18;0.5;;(16, 20);;(15, 19);1;5191
18;0.5;;(16, 20);;(15, 19);1;5192
18;0.5;;(16, 20);;(15, 19);1;5193
18;0.5;;(16, 20);;(15, 19);1;5194
18;0.5;;(16, 20);;(15, 19);1;5195
18;0.5;;(16, 20);;(15, 19);1;5196
18;0.5;;(16, 20);;(15, 19);1;5197
18;0.5;;(16, 20);;(15, 19);1;5198
18;0.5;;(16, 20);;(15, 19);1;5199
18;0.5;;(16, 20);;(15, 19);1;5200
18;0.5;;(16, 20);;(15, 19);1;5201
18;0.5;;(16, 20);;(15, 19);1;5202
18;0.5;;(16, 20);;(15, 19);1;5203
18;0.5;;(16, 20);;(15, 19);1;5204
18;0.5;;(16, 20);;(15, 19);1;5205
18;0.5;;(16, 20);;(15, 19);1;5206
18;0.5;;(16, 20);;(15, 19);1;5207
18;0.5;;(16, 20);;(15, 19);1;5208
18;0.5;;(16, 20);;(15, 19);1;5209
18;0.5;;(16, 20);;(15, 19);1;5210
18;0.5;;(16, 20);;(15, 19);1;5211
18;0.5;;(16, 20);;(15, 19);1;5212
18;0.5;;(16, 20);;(15, 19);1;5213
18;0.5;;(16, 20);;(15, 19);1;5214
18;0.5;;(16, 20);;(15, 19);1;5215
18;0.5;;(16, 20);;(15, 19);1;5216
18;0.5;;(16, 20);;(15, 19);1;5217
18;0.5;;(16, 20);;(15, 19);1;5218
18;0.5;;(16, 20);;(15, 19);1;5219
18;0.5;;(16, 20);;(15, 19);1;5220
18;0.5;;(16, 20);;(15, 19);1;5221
18;0.5;;(16, 20);;(15, 19);1;5222
18;0.5;;(16, 20);;(15, 19);1;5223
18;0.5;;(16, 20);;(15, 19);1;5224
18;0.5;;(16, 20);;(15, 19);1;5225
18;0.5;;(16, 20);;(15, 19);1;5226
18;0.5;;(16, 20);;(15, 19);1;5227
18;0.5;;(16, 20);;(15, 19);1;5228
18;0.5;;(16, 20);;(15, 19);1;5229
18;0.5;;(16, 20);;(15, 19);1;5230
18;0.5;;(16, 20);;(15, 19);1;5231
18;0.5;;(16, 20);;(15, 19);1;5232
18;0.5;;(16, 20);;(15, 19);1;5233
18;0.5;;(16, 20);;(15, 19);1;5234
18;0.5;;(16, 20);;(15, 19);1;5235
18;0.5;;(16, 20);;(15, 19);1;5236
18;0.5;;(16, 20);;(15, 19);1;5237
18;0.5;;(16, 20);;(15, 19);1;5238
18;0.5;;(16, 20);;(15, 19);1;5239
18;0.5;;(16, 20);;(15, 19);1;5240
18;0.5;;(16, 20);;(15, 19);1;5241
18;0.5;;(16, 20);;(15, 19);1;5242
18;0.5;;(16, 20);;(15, 19);1;5243
18;0.5;;(16, 20);;(15, 19);1;5244
18;0.5;;(16, 20);;(15, 19);1;5245
18;0.5;;(16, 20);;(15, 19);1;5246
18;0.5;;(16, 20);;(15, 19);1;5247
18;0.5;;(16, 20);;(15, 19);1;5248
18;0.5;;(16, 20);;(15, 19);1;5249
18;0.5;;(16, 20);;(15, 19);1;5250
18;0.5;;(16, 20);;(15, 19);1;5251
18;0.5;;(16, 20);;(15, 19);1;5252
18;0.5;;(16, 20);;(15, 19);1;5253
18;0.5;;(16, 20);;(15, 19);1;5254
18;0.5;;(16, 20);;(15, 19);1;5255
18;0.5;;(16, 20);;(15, 19);1;5256
18;0.5;;(16, 20);;(15, 19);1;5257
